CustomerID,Company,Job Title,Employment Status,Job Start Date,Annual Income,Industry
3807,SilkAir,Human Resource Manager,Employee,13/12/2002,83000,Transport
3808,Jetstar Asia Airways,Clerk,Employee,23/5/2001,52000,Transport
3809,FA Systems Automation Pte Ltd,Electrical Engineer,Employee,2/11/2002,60480,Manufacturing
3810,Creative Technology,Web Developer,Employee,5/12/2002,39720,Electronics
3811,Jurong Port Pte Ltd,Legal Associate,Employee,14/4/2008,221900,Transport
3812,SIA Engineering Company Limited,Network & Communications Manager,Employee,18/12/2001,102000,Manufacturing
3813,DR. W.K. KOO & ASSOCIATES PTE LTD,Secretary,Employee,20/8/2009,52520,HealthCare
3814,Changi International Airport Services Pte Ltd,Clerk,Employee,27/5/1992,31841,Transport
3815,Neptune Orient Lines Limited,Clerk,Employee,14/7/2002,42000,Transport
3816,Tiger Airways,Public Relations Officer,Employee,25/11/1986,31847,Transport
3817,Abbott Manufacturing Singapore Pte Ltd,Project Manager,Employee,13/1/2003,53600,Manufacturing
3818,Core Solution Pte Ltd,Application Tester,Employee,15/1/2001,201120,Information Technology
3819,SilkAir,Supervisor,Employee,14/8/2002,60480,Transport
3820,Changi International Airport Services Pte Ltd,Financial Advisor,Employee,8/12/2002,117360,Transport
3821,Abbott Manufacturing Singapore Pte Ltd,System Analyst,Employee,23/7/2008,42000,Manufacturing
3822,SIA Engineering Company Limited,Applications Programmer,Employee,4/9/2003,75000,Manufacturing
3823,Econ Healthcare Group,Product Specialist,Employee,24/3/2010,60000,HealthCare
3824,Singapore Power,Clerk,Employee,24/6/2011,47280,Energy and Utility
3825,Raffles Medical,Physical Therapist,Employee,25/8/2003,262000,HealthCare
3826,SPH MediaWorks Limited,Operations Manager,Employee,31/1/2002,100000,Media
3827,Temasek Holdings,Investment Consultant,Employee,2/7/2002,78000,Investment
3828,Singapore Post Limited,IT Specialist,Employee,7/10/2002,82500,Logistics
3829,Popular Holdings,Marketing Research Specialist,Employee,23/3/2002,81000,Retail
3830,SilkAir,Quality Assurance Officer,Employee,18/3/2003,60000,Transport
3831,Pan-Asia Investment Group Holding Co Inc,Team Leader,Employee,20/5/2003,45840,Investment
3832,Bloomsbury Knowledge (Singapore) Pte Ltd,Senior Data Analyst,Employee,25/10/2002,78000,Education
3833,Association of Singapore Marine Industries,Senior Engineer,Employee,18/2/2001,73000,Marine
3834,StarHub Limited,Sales Specialist,Employee,20/9/2002,50100,Communications
3835,Keppel Corporation Limited,Senior Service Engineer,Employee,30/11/2002,42000,Diversified
3836,Aspial Corporation Ltd,Salesperson,Employee,17/10/2001,33720,Retail
3837,Econ Healthcare Group,Customer Service,Employee,21/8/2003,44920,HealthCare
3838,Singapore Expats,President,Employee,16/8/2001,76000,Property
3839,Financial Perspectives Pte Ltd,Cleaner,Employee,16/12/2001,24700,Education
3840,Bloomsbury Knowledge (Singapore) Pte Ltd,Telesales Executive,Employee,23/8/2007,60000,Education
3841,Futurebooks Pte Ltd,Clerk,Employee,6/7/2008,42000,Accounting
3842,SolarGy Pte Ltd,Civil Engineering Technician,Employee,18/11/2001,52000,Energy and Utility
3843,Capital Dynamics (S) Pte Ltd,Cleaner,Employee,13/5/1981,22433,Consulting
3844,Temasek Holdings,Team Leader,Employee,6/3/2003,51000,Investment
3845,Serai Makan Place,Customer Service Manager,Employee,8/5/2003,82520,Food and Beverages
3846,City Developments Limited,Finance Manager,Employee,20/1/2010,56640,Property
3847,Singapore Press Holdings,Designer,Employee,26/5/1987,32024,Media
3848,PSA International Pte Ltd,Team Leader,Employee,2/12/2009,48040,Investment
3849,CapitaLand Limited,Supervisor,Employee,18/12/2002,78000,Property
3850,NTUC FairPrice Co-Operative Ltd,Storekeeper,Employee,25/4/2003,42000,Retail
3851,SBS Transit Limited,Public Relations Officer,Employee,29/4/1990,31664,Transport
3852,Chartered Semiconductor Manufacturing,Data Analyst,Employee,7/6/2009,47360,Manufacturing
3853,Bloomsbury Knowledge (Singapore) Pte Ltd,Senior Lecturer,Employee,21/8/2001,82520,Education
3854,Medical Technology,Dental Assistant,Employee,24/12/2007,48080,HealthCare
3855,Pacific Century Regional Developments Limited,Customer Relations Executive,Employee,11/12/2001,73000,Communications
3856,MRN Infotech Pte Ltd,Senior IT Security Manager,Employee,10/8/2002,79040,Information Technology
3857,Creative Technology,Database Administrator,Employee,4/5/2002,33840,Electronics
3858,Temasek Holdings,Board of Directors,Employee,5/6/2002,263760,Investment
3859,Futurebooks Pte Ltd,Admin Assistant,Employee,12/2/2007,52920,Accounting
3860,SingTel Limited,Senior Financial Advisor,Employee,1/10/2001,51000,Communications
3861,DR. W.K. KOO & ASSOCIATES PTE LTD,Clinical Research,Employee,16/6/2003,52000,HealthCare
3862,Temasek Holdings,Board of Directors,Employee,27/2/2007,220500,Investment
3863,United Overseas Bank Limited,Network Manager,Employee,30/6/2003,79000,Banking and Finance
3864,K Box KTV Management Pte Ltd,Bartender,Employee,11/8/2002,42000,Entertainment
3865,iTPace Software Pte Ltd,Marketing Executive,Employee,23/6/2002,58570,Information Technology
3866,Systems on Silicon Manufacturing Co Pte Ltd,Quality Assurance Officer,Employee,5/6/2003,49800,Manufacturing
3867,Singapore Airlines Limited,Team Leader,Employee,13/2/2011,76000,Transport
3868,Critica,Senior Designer,Employee,14/2/2003,142000,Design
3869,Singapore Telecommunications Limited,Legal Advisor,Employee,17/6/2002,50100,Communications
3870,Aurigin Technology,Web Developer,Employee,11/4/1981,32767,Electronics
3871,Ootoya Asia Pacific Pte Ltd,Chief Executive Officer,Employee,18/12/2001,200700,Food and Beverages
3872,CapitaLand Limited,Finance Manager,Employee,19/3/2002,78000,Property
3873,SMRT Taxis,Taxi Driver,Self-Employed,19/1/2002,49840,Transport
3874,Jurong Port Pte Ltd,IT Specialist,Employee,13/9/2003,56000,Transport
3875,Sembcorp Industries Limited,Driver,Employee,11/12/2007,38880,Diversified
3876,Temasek Holdings,Senior Data Analyst,Employee,9/5/2001,60480,Investment
3877,Wilmar International Limited,Quality Assurance Manager,Employee,16/11/2002,117600,Agribusiness
3878,Changi International Airport Services Pte Ltd,Pilot,Employee,27/6/2003,82600,Transport
3879,Changi International Airport Services Pte Ltd,Manager,Employee,9/5/2002,72560,Transport
3880,Jurong Port Pte Ltd,Director,Employee,27/5/2001,201500,Transport
3881,Tropical Aeroponics Pte Ltd,Retail Manager,Employee,27/11/2001,52000,Agribusiness
3882,SilkAir,Software Applications Manager,Employee,18/2/2003,144400,Transport
3883,Singapore Telecommunications Limited,Editor,Employee,14/10/2008,48000,Communications
3884,Dizyatec Solutions Pte Ltd,Supervisor,Employee,28/7/2002,49800,Information Technology
3885,YHI International Limited,Sales Executive,Employee,30/4/2003,228000,Manufacturing
3886,StarHub Limited,Sales Specialist,Employee,11/11/2002,76000,Communications
3887,SPH MediaWorks Limited,Technical Producer,Employee,25/10/2008,52360,Media
3888,Wing Tai Holdings Limited,President,Employee,2/4/2003,52000,Property
3889,Bytech Asia Pacific Pte Ltd,Senior Marketing Manager,Employee,30/7/2002,59000,Information Technology
3890,Dizyatec Solutions Pte Ltd,Secretary,Employee,23/11/2002,42000,Information Technology
3891,Global Corporate Advisory Pte Ltd,Admin Assistant,Employee,11/4/2002,59000,Accounting
3892,Creative Technology,Marketing Manager,Employee,12/11/2001,50760,Electronics
3893,Singapore Expats,Data Analyst,Employee,26/12/2009,73000,Property
3894,City Developments Limited,Finance Manager,Employee,9/7/2003,55000,Property
3895,Vadaro Pte Ltd,Senior Data Analyst,Employee,8/1/2001,89000,Information Technology
3896,Asia TCM Pte Ltd,Receptionist,Employee,2/5/2002,49200,HealthCare
3897,SingTel Limited,Marketing Communications Director,Employee,3/1/2003,105000,Communications
3898,Sembcorp Industries Limited,Production supervisor,Employee,24/6/2008,47640,Diversified
3899,TRIREME MEDICAL (SINGAPORE) PTE LTD,Legal Associate,Employee,26/12/2003,264000,HealthCare
3900,RSM International,Secretary,Employee,6/8/2005,47400,Accounting
3901,Neptune Orient Lines Limited,Secretary,Employee,2/4/2001,44680,Transport
3902,Flextronics,Materials Engineer,Employee,1/2/1981,75000,Manufacturing
3903,StarHub Limited,Manager,Employee,3/7/2002,43000,Communications
3904,CapitaLand Limited,Telecommunications Engineer,Employee,23/5/2003,52000,Property
3905,Serai Makan Place,Quality Assurance Manager,Employee,2/12/2003,78000,Food and Beverages
3906,SPH MediaWorks Limited,Producer,Employee,10/1/2002,80600,Media
3907,Temasek Holdings,Investment Consultant,Employee,3/7/2001,75000,Investment
3908,Ootoya Asia Pacific Pte Ltd,Cook,Employee,24/11/2002,34400,Food and Beverages
3909,Singapore Expats,Supervisor,Employee,27/2/2001,50800,Property
3910,Yeo Hiap Seng Limited,Customer Service Manager,Employee,11/11/1993,69000,Food and Beverages
3911,Yeo Hiap Seng Limited,Kitchen Crew,Employee,1/4/1995,31409,Food and Beverages
3912,Temasek Holdings,Senior Technician,Employee,11/11/2002,68000,Investment
3913,Ministry of Manpower,IT Specialist,Employee,13/6/2001,51600,Government
3914,Oversea Chinese Banking Corporation,Trade Broker,Employee,14/5/2003,117840,Banking and Finance
3915,BreadTalk Group Limited,Customer Service Manager,Employee,25/3/2008,59000,Food and Beverages
3916,Singapore Airlines Limited,Risk Assessment Officer,Employee,9/12/2002,101590,Transport
3917,Neptune Orient Lines Limited,Driver,Employee,8/4/2005,74800,Transport
3918,MediaCorp Private Limited,Security Officer,Employee,7/11/2010,56000,Media
3919,SilkAir,Flight Attendant,Employee,11/2/2003,59000,Transport
3920,Eng Leong Medallic Industries Pte Ltd,Engineer,Employee,5/7/2003,47000,Manufacturing
3921,Neptune Orient Lines Limited,Warehouse Manager,Employee,2/4/2006,80000,Transport
3922,Raffles Medical,Physical Therapist,Employee,2/2/2001,268000,HealthCare
3923,Global Maritime Consultancy Pte Ltd,Marine Consultant,Employee,25/8/2002,69510,Marine
3924,Jurong Port Pte Ltd,Team Leader,Employee,19/6/2007,76000,Transport
3925,Tiger Airways,Secretary,Employee,13/3/2002,59000,Transport
3926,StarHub Limited,Sales Specialist,Employee,17/3/1993,69000,Communications
3927,Temasek Holdings,Database Administrator,Employee,12/7/2005,57000,Investment
3928,InVue Security Products,Auxiliary Officer,Employee,6/12/2002,51000,Security
3929,Jetstar Asia Airways,Clerk,Employee,9/11/2003,49000,Transport
3930,Certis CISCO Security Pte Ltd,Insurance Officer,Employee,14/7/2001,43000,Security
3931,CapitaLand Limited,Supervisor,Employee,27/3/2002,59800,Property
3932,Chartered Semiconductor Manufacturing,Sales Executive,Employee,17/5/2004,274160,Manufacturing
3933,Temasek Holdings,Chairman,Employee,3/11/2001,119000,Investment
3934,Vadaro Pte Ltd,Public Relations Manager,Employee,28/6/2001,75000,Information Technology
3935,AVD Electronics Marketing Pte Ltd,Director,Employee,22/8/2002,222000,Electronics
3936,Haus of Lady Gaga,Chief executive officer,Employee,9/8/2002,221600,Entertainment
3937,Bank of East Asia Limited,Clerk,Employee,1/8/2008,48800,Banking and Finance
3938,Chartered Semiconductor Manufacturing,Sales Executive,Employee,14/8/2001,250000,Manufacturing
3939,Capital Dynamics (S) Pte Ltd,Software & Applications Manager,Employee,14/8/2003,139600,Consulting
3940,StarHub Limited,Product Manager,Employee,28/6/2001,83000,Communications
3941,Neptune Orient Lines Limited,Web Development & Analyst,Employee,24/12/2002,109000,Transport
3942,Creative Technology,Human Resource Manager,Employee,6/6/2001,52000,Electronics
3943,InVue Security Products,System Security,Employee,20/10/2007,105000,Security
3944,Creative Technology,Sales Manager,Employee,11/9/2002,59800,Electronics
3945,ComfortDelGro Corporation Limited,Technician,Employee,17/12/1997,30754,Transport
3946,Keppel Corporation Limited,Chief Operations Manager,Employee,21/9/2001,58000,Diversified
3947,RHB Bank Berhad,Admin Assistant,Employee,14/5/2001,42000,Banking and Finance
3948,MediaCorp Private Limited,Security Officer,Employee,19/3/2003,58000,Media
3949,BreadTalk Group Limited,Head Cook,Employee,9/5/1980,30767,Food and Beverages
3950,Jetstar Asia Airways,Quality Assurance Officer,Employee,29/3/2005,76000,Transport
3951,M.SaaS Solutions Pte Ltd,Software Engineer,Employee,30/6/2010,74000,Information Technology
3952,Dizyatec Solutions Pte Ltd,Programmer,Employee,13/9/2010,56650,Information Technology
3953,Temasek Holdings,Finance Manager,Employee,29/1/2006,74800,Investment
3954,TRIREME MEDICAL (SINGAPORE) PTE LTD,Legal Associate,Employee,13/7/2011,196000,HealthCare
3955,Jetstar Asia Airways,Warehouse Manager,Employee,10/4/1994,98000,Transport
3956,Bloomsbury Knowledge (Singapore) Pte Ltd,Director,Employee,26/2/2001,100000,Education
3957,Creative Technology,Chief Executive Officer,Employee,20/6/2003,232000,Electronics
3958,Singapore Expats,Data Analyst,Employee,27/6/2011,76000,Property
3959,Wing Tai Holdings Limited,Data Analyst,Employee,28/4/2002,73040,Property
3960,Pacific Century Regional Developments Limited,Customer Relations Executive,Employee,3/3/2001,83000,Communications
3961,Temasek Holdings,IT Support Technician,Employee,7/9/2001,80100,Investment
3962,Singapore Airport Terminal Services Limited,IT Specialist,Employee,28/3/1982,65000,Transport
3963,Singapore Petroleum Company Limited,Clerk,Employee,22/2/2001,48520,Energy and Utility
3964,Critica,Secretary,Employee,9/8/2002,51000,Design
3965,Hyflux Limited,Operations Manager,Employee,15/5/1987,49000,Manufacturing
3966,SolarGy Pte Ltd,General Manager,Employee,30/6/2002,100100,Energy and Utility
3967,Creative Technology,Legal Consultant,Employee,4/8/2009,74840,Electronics
3968,Ministry of Manpower,Mechanical Engineer,Employee,10/8/2001,83000,Government
3969,Econ Healthcare Group,Operations Manager,Employee,8/1/2002,50400,HealthCare
3970,Singapore Telecommunications Limited,Executive Assistant,Employee,19/8/2003,202500,Communications
3971,Certis CISCO Security Pte Ltd,Security Guard,Employee,20/5/2002,34400,Security
3972,Aspial Corporation Ltd,Salesperson,Employee,7/6/2003,48520,Retail
3973,Temasek Holdings,Senior Strategist,Employee,8/3/2002,201600,Investment
3974,DR. W.K. KOO & ASSOCIATES PTE LTD,Physician,Employee,29/5/2003,78000,HealthCare
3975,Wing Tai Holdings Limited,President,Employee,30/5/2003,78000,Property
3976,Aurigin Technology,Web Developer,Employee,30/1/1987,39000,Electronics
3977,PSA International Pte Ltd,Chairman,Employee,14/9/2002,110850,Investment
3978,CapitaLand Limited,Secretary,Employee,22/9/2001,45000,Property
3979,CapitaLand Limited,Finance Manager,Employee,5/1/2011,52000,Property
3980,Deltroy Private Limited,Clerk,Employee,18/8/2006,52920,Accounting
3981,SolarGy Pte Ltd,Admin Assistant,Employee,9/9/2001,47000,Energy and Utility
3982,MRN InfoTech Pte Ltd,Senior Web Developer,Employee,14/10/2001,80000,Information Technology
3983,PSA International Pte Ltd,Funds Manager,Employee,10/7/2001,75000,Investment
3984,Bloomsbury Knowledge (Singapore) Pte Ltd,Senior Lecturer,Employee,30/1/2003,90000,Education
3985,Dizyatec Solutions Pte Ltd,Director of Public Relations,Employee,24/8/2003,199100,Information Technology
3986,Bytech Asia Pacific Pte Ltd,Senior IT Security Manager,Employee,14/7/2002,78000,Information Technology
3987,Singapore Police Force,General Manager,Employee,21/4/2003,75000,Government
3988,Bloomsbury Knowledge (Singapore) Pte Ltd,Deputy Director,Employee,30/10/2002,204700,Education
3989,SembCorp Industries Limited,Operations Director,Employee,15/1/2002,51000,Diversified
3990,Temasek Holdings,Secretary,Employee,29/4/2002,56000,Investment
3991,CapitaLand Limited,Clerk,Employee,17/3/2001,49800,Property
3992,PSA International Pte Ltd,Deputy Director,Employee,10/5/2003,206860,Investment
3993,Global Corporate Advisory Pte Ltd,Secretary,Employee,2/1/2002,51000,Accounting
3994,Pan-Asia Investment Group Holding Co Inc,Senior Clerk,Employee,3/1/2002,82600,Investment
3995,Temasek Holdings,Investment Consultant,Employee,16/8/2003,79500,Investment
3996,Singapore Technologies Engineering Ltd,Equipment Technician,Employee,21/3/2001,58000,Manufacturing
3997,SilkAir,Director,Employee,2/8/2003,207100,Transport
3998,Singapore Airlines Cargo,Quality Assurance Officer,Employee,23/5/2001,54520,Transport
3999,Thakral Corporation Ltd,Driver,Employee,4/6/1992,30896,Diversified
4000,Certis CISCO Security Pte Ltd,Driver,Employee,13/2/2002,51000,Security
4001,Aspial Corporation Ltd,Human Resource Manager,Employee,3/7/1957,111720,Retail
4002,DR. W.K. KOO & ASSOCIATES PTE LTD,Optician,Employee,23/9/2007,63420,HealthCare
4003,Capital Dynamics (S) Pte Ltd,Investment Assistant,Employee,13/8/1952,78612,Consulting
4004,Asia TCM Pte Ltd,Head Surgeon,Employee,30/9/1952,154884,HealthCare
4005,iTPace Software Pte Ltd,Chief Executive Officer,Employee,24/9/2007,340956,Information Technology
4006,TRIREME MEDICAL (SINGAPORE) PTE LTD,Human Resource Manager,Employee,18/10/1952,110700,HealthCare
